question,base_question,api
Ê coi list các gd dc hk cái liền,Xem list các giao dịch,getTransactionList
Cho tôi toàn bộ GD vậy,Tất cả GD,getTransactionList
Liệt kê danh sách trans nghen cái coi,Liệt kê danh sách giao dịch,getTransactionList
Nhanh Show xem xét list các giao dịch gấp giùm,Xem list các giao dịch,getTransactionList
check tất cả các giao dịch đi tí,Xem tất cả các giao dịch,getTransactionList
Giúp mình Có thể show hết thảy chuyển khoản có được không xíu,Xem tất cả chuyển khoản,getTransactionList
Show Xem tất cả các transaction nha bạn,Xem tất cả các giao dịch,getTransactionList
Mở Phiền bạn Liệt kê danh sách transaction,Liệt kê danh sách giao dịch,getTransactionList
Được không nếu những giao dịch của tôi với bạn,Danh sách giao dịch của tôi,getTransactionList
Làm ơn hiển thị danh sách giao dịch với bạn,Liệt kê danh sách giao dịch,getTransactionList
Tôi muốn Giùm mình ck tất chuyển khoản đc k vậy,Xem tất cả chuyển khoản,getTransactionList
list giao dịch của tôi pls gấp,Danh sách giao dịch của tôi,getTransactionList
Mình muốn Xem full chuyển được hông đc k,Xem tất cả chuyển khoản,getTransactionList
Giúp em Danh sách GD của tôi đc k đi,Danh sách giao dịch của tôi,getTransactionList
Cho tui Nhanh Tổng hợp giao dịch đi,Tổng hợp giao dịch,getTransactionList
tất GD có được không hen,Tất cả GD,getTransactionList
Em cần Show Tổng hợp giao dịch Proton ạ với bạn,Tổng hợp giao dịch,getTransactionList
Lấy Gấp Ơi Danh sách giao dịch của t nhé,Danh sách giao dịch của tôi,getTransactionList
Em muốn liệt kê các lần chuyển giùm,Danh sách các lần chuyển,getTransactionList
Cho xem thử DS transfer dạ dạ,DS chuyển khoản,getTransactionList
Danh sách giao dịch ct ạ bạn thế,Danh sách giao dịch của tôi,getTransactionList
Xem list các giao dịch thử với ạ,Xem list các giao dịch,getTransactionList
Cho hiển thị hiển thị tất cả chuyển khoản luôn luôn,Xem tất cả chuyển khoản,getTransactionList
Khẩn Liệt kê danh sách giao dịch dk,Liệt kê danh sách giao dịch,getTransactionList
Xem tất cả các trans hộ thế,Xem tất cả các giao dịch,getTransactionList
Cho mình Tui cần Thống kê GD nhanh,Thống kê giao dịch,getTransactionList
Xin hãy Danh sách GD hén,Danh sách GD,getTransactionList
Cho tôi Em cần List transaction nha với,List giao dịch,getTransactionList
Vui lòng list giao dịch ngân hàng c t gấp vâng,Danh sách giao dịch của tôi,getTransactionList
check list các giao dịch cái giúp với,Xem list các giao dịch,getTransactionList
Xem tất cả transfer please nhanh,Xem tất cả chuyển khoản,getTransactionList
Cho ds các lần chuyển khoản được không?,Cho tôi danh sách các lần chuyển khoản,getTransactionList
Giúp mình Check Liệt kê các gd nhanh hen,Liệt kê danh sách giao dịch,getTransactionList
Giúp mình Show Liệt kê list gd giúp với dc hk,Liệt kê danh sách giao dịch,getTransactionList
Có cách nào check liệt kê GD với bạn nhé ạ được không?,Xem danh sách GD,getTransactionList
Phiền bạn vui lòng show tất các giao dịch với bạn,Xem tất cả các giao dịch,getTransactionList
tìm toàn bộ GD xíu,Xem toàn bộ GD,getTransactionList
Thống kê transaction hen xíu,Thống kê giao dịch,getTransactionList
Full list transaction giùm với asap please,Full list giao dịch,getTransactionList
Bro Alo List g.d real quick nhen,List giao dịch,getTransactionList
Ê Báo cáo lịch sử GD pls,Báo cáo giao dịch,getTransactionList
những giao dịch mình plz,Danh sách giao dịch của tôi,getTransactionList
Nhanh Danh sách trans của tôi giùm,Danh sách giao dịch của tôi,getTransactionList
view danh sách GD giúp hộ,Xem danh sách GD,getTransactionList
Mình muốn Tui muốn hết thảy GD đã thực hiện vậy gấp,Tất cả giao dịch đã thực hiện,getTransactionList
Show Có thể Toàn bộ transaction vậy vậy,Toàn bộ giao dịch,getTransactionList
Giúp tôi Liệt kê danh sach transaction được chứ,Liệt kê danh sách giao dịch,getTransactionList
Tôi muốn Tất cả gd đã thực hiện liền,Tất cả giao dịch đã thực hiện,getTransactionList
Có thể Hey Báo cáo transaction ngân hàng nhen đi nào,Báo cáo giao dịch,getTransactionList
Check Complete list GD xem xét thử ngay!,Complete list GD,getTransactionList
Danh sách gd của tao vậy,Danh sách giao dịch của tôi,getTransactionList
Khẩn xem thử list CK giúp với,Xem list CK,getTransactionList
Vui lòng cháu cần Complete list GD giùm,Complete list GD,getTransactionList
Ê Giúp anh Giúp mình Toàn bộ GD nhé bạn,Toàn bộ giao dịch,getTransactionList
Yo Toàn bộ giao dịch dạ,Toàn bộ giao dịch,getTransactionList
Tôi cần Các giao dịch c t được không?,Các giao dịch của tôi,getTransactionList
Các GD em?,Các giao dịch của tôi,getTransactionList
Tôi cần Giùm mình ck full chuyển khoản nhé bạn tí,Xem tất cả chuyển khoản,getTransactionList
Em cần Mình cần List giao dịch được không asap,List giao dịch,getTransactionList
Làm thế nào để List lịch sử GD được không đi nào,List giao dịch,getTransactionList
Danh sách CK cái dc hk,Danh sách chuyển tiền,getTransactionList
Ê Tổng hợp transaction có dk xem thử giúp với,Tổng hợp giao dịch,getTransactionList
Ê Full list giao dịch,Full list giao dịch,getTransactionList
Bạn có thể Gấp List transaction nhé ạ chút,List transaction,getTransactionList
Yo Các GD của tôi giúp với,Các giao dịch của tôi,getTransactionList
xem xét list các trans với bạn dc hk plz,Xem list các giao dịch,getTransactionList
Cho tôi view list CK với đi nào dc hk,Xem list CK,getTransactionList
Em cần Ê Danh sách CK được hông vâng,Danh sách chuyển tiền,getTransactionList
Bro Xem tất cả c.k giùm,Xem tất cả chuyển khoản,getTransactionList
Bro list chuyển $ với ạ ngay,Danh sách chuyển tiền,getTransactionList
DS chuyển tiền ạ nghen,DS chuyển khoản,getTransactionList
Cho em Mình cần Tui cần list CK của tí,Danh sách CK của tôi,getTransactionList
tìm list các g.d ngay tí plz,Xem list các giao dịch,getTransactionList
Làm ơn xem xét danh sách GD dk,Xem danh sách GD,getTransactionList
cho em Xem tất cả các giao dịch vâng,Xem tất cả các giao dịch,getTransactionList
Alo Tất cả trans đã thực hiện asap,Tất cả giao dịch đã thực hiện,getTransactionList
all giao dịch đã thực hiện đi nào nhé ạ,Tất cả giao dịch đã thực hiện,getTransactionList
Cách nào để list trans của tôi plz được không?,Danh sách giao dịch của tôi,getTransactionList
Show Làm sao để Em cần ds GD please,Danh sách GD,getTransactionList
Xem tất cả CK ha please,Xem tất cả chuyển khoản,getTransactionList
Cho tôi các các lần chuyển khoản được không liền đc k,Cho tôi danh sách các lần chuyển khoản,getTransactionList
Giúp em Danh sách CK của được không,Danh sách CK của tôi,getTransactionList
Liệt kê danh sách lịch sử GD giùm thế,Liệt kê danh sách giao dịch,getTransactionList
Thống kê trans được chứ đi nào,Thống kê giao dịch,getTransactionList
Mình cần Alo Danh sách CK của tui,Danh sách CK của tôi,getTransactionList
Xin vui lòng mở list CK đi nào,Xem list CK,getTransactionList
Giúp em Cách nào để Tất cả giao dịch đã thực hiện,Tất cả giao dịch đã thực hiện,getTransactionList
Cho tui Tui cần lịch sử GD từ trước đến giờ hộ nha ạ,Giao dịch từ trước đến giờ,getTransactionList
Được không nếu Danh sách giao dịch của cháu!,Danh sách giao dịch của tôi,getTransactionList
Liệt kê list trans tí với ạ pls,Liệt kê danh sách giao dịch,getTransactionList
Em muốn Thống kê gd nhen,Thống kê giao dịch,getTransactionList
Complete list GD ạ bạn rồi,Complete list GD,getTransactionList
Full list giao dịch ngân hàng pls ạ bạn,Full list giao dịch,getTransactionList
Nhờ bạn Check Xem tất cả transfer nhanh,Xem tất cả chuyển khoản,getTransactionList
list danh sách giao dịch gấp xem thử,Liệt kê danh sách giao dịch,getTransactionList
cần List CK đã thực hiện dc ko,List CK đã thực hiện,getTransactionList
Nhờ bạn cháu cần Gấp List CK đã thực hiện được không?,List CK đã thực hiện,getTransactionList
list các lần chuyển hén nha bạn,Danh sách các lần chuyển,getTransactionList
Các g.d của chị nhanh,Các giao dịch của tôi,getTransactionList
Tôi cần chị cần các chuyển tiền cái coi,Danh sách chuyển tiền,getTransactionList
Em List giao dịch giùm với,List giao dịch,getTransactionList
g.d từ trước đến giờ ha xem thử,Giao dịch từ trước đến giờ,getTransactionList
Mở show những GD ha được không,Xem danh sách GD,getTransactionList
Mở Giùm mình Toàn bộ giao dịch với,Toàn bộ giao dịch,getTransactionList
Bạn có thể cho em ds các lần ck please,Cho tôi danh sách các lần chuyển khoản,getTransactionList
Khẩn những chuyển tiền xem thử,Danh sách chuyển tiền,getTransactionList
Tôi cần những giao dịch của tôi dk được hông,Danh sách giao dịch của tôi,getTransactionList
Bạn có thể Làm thế nào để Full list trước đây GD thế,Full list giao dịch,getTransactionList
mình cần Thống kê giao dịch nghen liền,Thống kê giao dịch,getTransactionList
Làm thế nào để lấy tất cả các giao dịch giùm với,Xem tất cả các giao dịch,getTransactionList
chị Xem tất cả chuyển giùm với xíu,Xem tất cả chuyển khoản,getTransactionList
Liệt kê list giao dịch thử nha bạn,Liệt kê danh sách giao dịch,getTransactionList
Phiền bạn Full list GD được chứ ạ,Full list giao dịch,getTransactionList
Cho em Tổng hợp g.d giùm với liền nhanh,Tổng hợp giao dịch,getTransactionList
Làm ơn Tổng hợp transaction gấp,Tổng hợp giao dịch,getTransactionList
Giúp mình Full list gd dk pls có được không,Full list giao dịch,getTransactionList
Thống kê lịch sử GD có thể không đi giùm với,Thống kê giao dịch,getTransactionList
Xin Danh sách giao dịch của tui đc k,Danh sách giao dịch của tôi,getTransactionList
Check đưa ra danh sách gd nhanh pls,Liệt kê danh sách giao dịch,getTransactionList
Xem list các giao dịch ngân hàng real quick dk,Xem list các giao dịch,getTransactionList
Cho em Xem tất transfer nha ạ được không?,Xem tất cả chuyển khoản,getTransactionList
coi tất cả các trans sao giúp với?,Xem tất cả các giao dịch,getTransactionList
Tui cần Cho xem Full transaction history pls,Full transaction history,getTransactionList
Giúp t Giao dịch từ trước đến giờ.,Giao dịch từ trước đến giờ,getTransactionList
Em muốn Danh sách quá khứ GD của tôi dc hk ạ bạn nghen,Danh sách giao dịch của tôi,getTransactionList
Bạn có thể Full list LS GD please giúp,Full list giao dịch,getTransactionList
Show Xem hết chuyển khoản với ạ,Xem tất cả chuyển khoản,getTransactionList
cháu muốn hiển thị các lần chuyển ha dc hk,Danh sách các lần chuyển,getTransactionList
Xem ds GD nha bạn thử,Xem danh sách GD,getTransactionList
Bạn có thể t muốn Được không nếu Tổng hợp transaction đi,Tổng hợp giao dịch,getTransactionList
Giúp em Liệt kê liệt kê GD với ngay pls,Liệt kê danh sách giao dịch,getTransactionList
Ơi Giúp tao Full list GD ngay nhé,Full list giao dịch,getTransactionList
Mình muốn Lấy history GD từ trước đến giờ được chứ dk,Giao dịch từ trước đến giờ,getTransactionList
Tui cần DS c.k dạ cái,DS chuyển khoản,getTransactionList
Làm ơn con muốn Mở transaction từ trước đến giờ?,Giao dịch từ trước đến giờ,getTransactionList
tìm toàn bộ GD vậy nghen,Xem toàn bộ GD,getTransactionList
Làm ơn Giúp em Các giao dịch c t giùm nhé,Các giao dịch của tôi,getTransactionList
Nhờ bạn Tất cả giao dịch ngân hàng đã thực hiện plz giùm đi,Tất cả giao dịch đã thực hiện,getTransactionList
Làm ơn tao cần Danh sách chuyển khoản real quick gấp,Danh sách chuyển tiền,getTransactionList
