question,base_question,api
Được không nếu Đã chuyển khoản cho ai ha ngay,Đã chuyển tiền cho ai,getTransactionHistory
Hey trước đây CK tôi được chứ!,Lịch sử CK của tôi,getTransactionHistory
Tôi cần biết các lịch sử GD tháng này giùm với với ạ,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Tui muốn Giúp anh Các GD tháng này được chứ ạ bạn,Các giao dịch tháng này,getTransactionHistory
Cho tui Phiền bạn Ơi Ai chuyển khoản cho tôi hen,Ai chuyển tiền cho tôi,getTransactionHistory
Tôi cần Nhanh Lịch sử CK tôi,Lịch sử CK của tôi,getTransactionHistory
Mình cần Giúp Alo Các giao dịch đã thực hiện có được không,Các giao dịch đã thực hiện,getTransactionHistory
Yo Đã chi tiêu bao nhiêu real quick rồi được không,Đã chi tiêu bao nhiêu,getTransactionHistory
Ơi hãy Tui cần Tiền vào tiền ra chút,Tiền vào tiền ra,getTransactionHistory
Xin Được không nếu show các transaction trong tuần này vâng sao,Liệt kê các giao dịch trong tuần này,getTransactionHistory
Check History chuyển tiền thử,History chuyển tiền,getTransactionHistory
Em cần Gấp Xem lịch sử giao dịch ngân hàng tui vâng,Xem lịch sử giao dịch của tôi,getTransactionHistory
coi lịch sử giao dịch của em đi,Xem lịch sử giao dịch của tôi,getTransactionHistory
Ê Có cách nào quá khứ CK của chị cái coi liền,Lịch sử CK của tôi,getTransactionHistory
Cho tôi Cách nào để Các khoản chi tiêu ngay chút,Các khoản chi tiêu,getTransactionHistory
anh cần mở GD,Xem GD,getTransactionHistory
Tôi muốn LS chuyển tiền của tôi chút nha bạn,Lịch sử chuyển tiền của tôi,getTransactionHistory
Cho tui Mình cần Sao kê GD dk có thể không,Sao kê giao dịch,getTransactionHistory
t muốn Xem lịch sử giao dịch của chị,Xem lịch sử giao dịch của tôi,getTransactionHistory
hiển thị sao kê tài khoản chút nghen,Xem sao kê tài khoản,getTransactionHistory
Có cách nào Cho tui Đã chi tiêu bao nhiu đi nào dc ko,Đã chi tiêu bao nhiêu,getTransactionHistory
Biến động s.d nghen vâng,Biến động số dư,getTransactionHistory
Tôi muốn ck history GD của tôi cái đc k đi,Xem lịch sử giao dịch của tôi,getTransactionHistory
Xem sao kê TK đc k có thể không,Xem sao kê tài khoản,getTransactionHistory
Yo coi sao kê của tôi dc hk dk,Xem lịch sử giao dịch của tôi,getTransactionHistory
Lấy Alo Ê Check LS ạ bạn,Check lịch sử,getTransactionHistory
Đã chi tiêu bn nhé ạ vậy,Đã chi tiêu bao nhiêu,getTransactionHistory
Có cách nào Đã chi tiêu là bao nhiu xíu pls dc hk,Đã chi tiêu bao nhiêu,getTransactionHistory
Xin vui lòng Ai transfer cho tôi có được không,Ai chuyển tiền cho tôi,getTransactionHistory
Cho tôi biết các trans gần đây vậy được không,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Ơi Ai chuyển tiền cho em ha,Ai chuyển tiền cho tôi,getTransactionHistory
Cho mình Hey Lịch sử ck tiền của tôi được không?,Lịch sử chuyển tiền của tôi,getTransactionHistory
Giùm mình Kiểm tra trước đây chuyển cái được không ạ,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
coi LS chuyển khoản nghen nha ạ thế,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
History transfer hen vâng được không?,History chuyển tiền,getTransactionHistory
Làm ơn tìm các lần ck nha bạn sao dc hk,Xem các lần chuyển khoản,getTransactionHistory
Làm ơn show history giao dịch của tôi đi dc ko,Xem lịch sử giao dịch của tôi,getTransactionHistory
Tôi muốn Tui History chuyển với chút,History chuyển tiền,getTransactionHistory
Alo tao cần BIẾT CÁC GIAO DỊCH GẦN ĐÂY giùm với,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Ơi Có cách nào Giao dịch mới đây giùm với bạn,Giao dịch gần đây,getTransactionHistory
hiển thị các giao dịch trong tuần này asap giùm với,Liệt kê các giao dịch trong tuần này,getTransactionHistory
Tui muốn Kiểm tra lịch sử transfer nghen,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
Tôi đã GD những gì ngay,Tôi đã giao dịch những gì,getTransactionHistory
Vui lòng Nhanh Đã transfer cho ai gấp hen,Đã chuyển tiền cho ai,getTransactionHistory
gd gần đây plz vậy có được không,Giao dịch gần đây,getTransactionHistory
Cho tôi biết các g.d gần đây please giúp,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Giùm mình hiển thị các lần CK được không có được không nha,Xem các lần chuyển khoản,getTransactionHistory
Mình muốn LS CK ct nhé bạn hén dc hk,Lịch sử CK của tôi,getTransactionHistory
Ơi Có cách nào dò sao kê account thế hen,Xem sao kê tài khoản,getTransactionHistory
Nhờ bạn Giao dịch gần đây nhen ạ,Giao dịch gần đây,getTransactionHistory
Đã chi tiêu là gì cái coi xíu,Đã chi tiêu bao nhiêu,getTransactionHistory
Cho xem Xem history gd hen,Xem history giao dịch,getTransactionHistory
mở sao kê tài khoản dc ko giùm với,Xem sao kê tài khoản,getTransactionHistory
Giúp mình Xem history g.d please,Xem history giao dịch,getTransactionHistory
Lấy con muốn Cho em biết các trans gần đây giùm với,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Mình cần xem qua các lần chuyển khoản đi nào,Xem các lần chuyển khoản,getTransactionHistory
Em muốn history transfer của tôi giùm real quick!,Lịch sử chuyển tiền của tôi,getTransactionHistory
Nhờ bạn Xem lịch sử transaction của tôi nha ạ dc hk nhé ạ,Xem lịch sử giao dịch của tôi,getTransactionHistory
Biến động số dư hiện có nhen được không,Biến động số dư,getTransactionHistory
Cho tui tìm các lần chuyển khoản nhé ạ,Xem các lần chuyển khoản,getTransactionHistory
History chuyển tiền hén asap,History chuyển tiền,getTransactionHistory
Em cần g.d gần đây dc ko,Giao dịch gần đây,getTransactionHistory
Tôi cần Ai chuyển $ giùm tôi hén rồi,Ai chuyển tiền cho tôi,getTransactionHistory
cek sao kê tài khoản NH sao,Xem sao kê tài khoản,getTransactionHistory
Giùm mình History ck tiền cái coi real quick,History chuyển tiền,getTransactionHistory
Mình cần Kiểm tra lịch sử CK nhé bạn được không sao,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
Alo hãy Lịch sử chuyển $ của nghen nha,Lịch sử chuyển tiền của tôi,getTransactionHistory
Phiền bạn Đã chuyển cho ai sao cái,Đã chuyển tiền cho ai,getTransactionHistory
Lấy Transaction history được không với ạ,Transaction history,getTransactionHistory
Tôi cần Lấy Tôi đã ck cho ai dc hk thử,Tôi đã chuyển khoản cho ai,getTransactionHistory
Cho em Check vui lòng em đã gd những gì được không,Tôi đã giao dịch những gì,getTransactionHistory
Giúp tôi Tôi đã gd những gì đi,Tôi đã giao dịch những gì,getTransactionHistory
tra cứu sao kê tài khoản bank nhé ngay giùm,Xem sao kê tài khoản,getTransactionHistory
Lấy Đã ck tiền cho ai tí được không xem thử,Đã chuyển tiền cho ai,getTransactionHistory
Cho em Xem GD rồi,Xem GD,getTransactionHistory
Liệt kê các giao dịch ngân hàng trong tuần này nhanh tí,Liệt kê các giao dịch trong tuần này,getTransactionHistory
mở lịch sử giao dịch ngân hàng của tôi dc hk,Xem lịch sử giao dịch của tôi,getTransactionHistory
Em muốn Mở Kiểm tra history CK nha ạ được không,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
Tui cần giùm tôi Các giao dịch tháng này thử liền,Các giao dịch tháng này,getTransactionHistory
Tui cần Check trước đây CK của mình nhé bạn nha,Lịch sử CK của tôi,getTransactionHistory
t mong Cho xem t nhận tiền từ đâu.,Tôi nhận tiền từ đâu,getTransactionHistory
Ê Lịch sử chuyển tiền của cháu hen,Lịch sử chuyển tiền của tôi,getTransactionHistory
Giúp tao check các lần chuyển khoản được không thế,Xem các lần chuyển khoản,getTransactionHistory
Lấy Nhanh Lịch sử GD của t với ạ giúp,Lịch sử GD của tôi,getTransactionHistory
Cho tra cứu biết các giao dịch gần đây được không?,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Xin hãy Em cần t đã giao dịch những gì,Tôi đã giao dịch những gì,getTransactionHistory
Gấp xem thử sao kê account xem thử thử real quick,Xem sao kê tài khoản,getTransactionHistory
Làm thế nào để con muốn Tui cần Sao kê giao dịch nhanh,Sao kê giao dịch,getTransactionHistory
Mở Cho em Giúp em Ai chuyển tiền cho tao nghen,Ai chuyển tiền cho tôi,getTransactionHistory
Cho tôi xem qua thử GD please được không?,Xem GD,getTransactionHistory
verify quá khứ chuyển khoản ạ bạn được chứ được không?,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
Làm thế nào để Có thể Xem trước đây giao dịch của em hen,Xem lịch sử giao dịch của tôi,getTransactionHistory
Xem quá khứ giao dịch của anh hen,Xem lịch sử giao dịch của tôi,getTransactionHistory
Tôi cần đưa ra các gd trong tuần này nha ạ plz nhanh,Liệt kê các giao dịch trong tuần này,getTransactionHistory
Liệt kê các GD trong tuần này pls ngay,Liệt kê các giao dịch trong tuần này,getTransactionHistory
đọc lịch sử giao dịch của tôi vâng plz,Xem lịch sử giao dịch của tôi,getTransactionHistory
Ơi Các giao dịch tháng này hộ dạ cái,Các giao dịch tháng này,getTransactionHistory
Show check GD history của tôi rồi giúp tí,Xem lịch sử giao dịch của tôi,getTransactionHistory
con cần Tiền vào tiền ra dk nha ạ,Tiền vào tiền ra,getTransactionHistory
t cần Xem history giao dịch coi,Xem history giao dịch,getTransactionHistory
kiem tra lịch sử chuyển ạ được chứ đc k,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
Yo Mình cần Hey history CK em dạ,Lịch sử CK của tôi,getTransactionHistory
Vui lòng Bạn có thể Nhanh Lịch sử GD của em hộ,Lịch sử GD của tôi,getTransactionHistory
Vui lòng biết các trans hôm qua với dk ngay,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Cho xem LỊCH SỬ GD,Lịch sử GD của tôi,getTransactionHistory
tìm lịch sử giao dịch c t được hông,Xem lịch sử giao dịch của tôi,getTransactionHistory
Tôi cần đọc các lần chuyển khoản ạ vâng đi,Xem các lần chuyển khoản,getTransactionHistory
Xin vui lòng transaction recently ha dc hk,Giao dịch gần đây,getTransactionHistory
Vui lòng trans vừa rồi gấp luôn!,Giao dịch gần đây,getTransactionHistory
Sao kê lịch sử GD thế có thể không,Sao kê giao dịch,getTransactionHistory
Xin hãy hãy trước đây CK của tao giúp nhé bạn,Lịch sử CK của tôi,getTransactionHistory
Biến động balance với ạ nha,Biến động số dư,getTransactionHistory
Tui cần Biết Các g.d recently được chứ nhen,Cho tôi biết các giao dịch gần đây,getTransactionHistory
Check cho em Kiểm tra ls chuyển khoản sao hén,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
view các lần chuyển khoản giúp với nhé,Xem các lần chuyển khoản,getTransactionHistory
Hey vui lòng gd vừa rồi ạ plz,Giao dịch gần đây,getTransactionHistory
Cho mình Hey Lịch sử chuyển khoản của tôi nhé bạn,Lịch sử chuyển tiền của tôi,getTransactionHistory
hiển thị thử lịch sử giao dịch của em nha nhé bạn hén,Xem lịch sử giao dịch của tôi,getTransactionHistory
Vui lòng Mình cần Các giao dịch ngân hàng tháng này gấp được không,Các giao dịch tháng này,getTransactionHistory
Xin hãy History chuyển tiền thế,History chuyển tiền,getTransactionHistory
Làm sao để ls GD của tôi nha bạn,Lịch sử GD của tôi,getTransactionHistory
Cho tui check LS chuyển khoản có thể không được chứ giùm với,Kiểm tra lịch sử chuyển khoản,getTransactionHistory
xem thử các giao dịch của tui đi nào thế coi,Xem lịch sử giao dịch của tôi,getTransactionHistory
Phiền bạn vui lòng Tiền vào tiền ra real quick hộ,Tiền vào tiền ra,getTransactionHistory
Cho tui Kiểm tra các khoản đã chi tiêu pls nha coi,Kiểm tra các khoản đã chi tiêu,getTransactionHistory
Xem sao kê acc nh nhanh,Xem sao kê tài khoản,getTransactionHistory
Hey giao dịch NH gần đây hen được hông xíu,Giao dịch gần đây,getTransactionHistory
Giùm mình Hey biết các transaction hôm qua pls hen,Cho tôi biết các giao dịch gần đây,getTransactionHistory
kiem tra các khoản đã chi tiêu có dk ạ ngay,Kiểm tra các khoản đã chi tiêu,getTransactionHistory
Xem history g.d hen nhé,Xem history giao dịch,getTransactionHistory
Em cần Lịch sử chuyển tiền của t đi nào,Lịch sử chuyển tiền của tôi,getTransactionHistory
cháu muốn Check lịch sử coi,Check lịch sử,getTransactionHistory
Alo Có thể Xem các lần chuyển khon,Xem các lần chuyển khoản,getTransactionHistory
Khẩn Hey Liệt kê các lịch sử GD trong tuần này với ạ,Liệt kê các giao dịch trong tuần này,getTransactionHistory
